temperature,humidity,pm25,pm10,no2,so2,co,industrial_proximity,population_density,air_quality,timestamp,latitude,longitude
23.0,45.5,11.1,17.6,26.9,3.5,1.17,14.5,410,Good,2024-12-05 04:48:49.638632,40.51201627190979,-73.98395085744498
35.0,80.4,6.7,30.2,48.4,14.5,1.96,5.2,747,Poor,2024-12-05 05:48:49.638632,40.685895188251706,-73.81869193351288
27.3,81.7,0.4,4.0,26.1,3.9,1.07,11.3,520,Good,2024-12-05 06:48:49.638632,40.716618887326675,-73.9271951830224
28.4,57.0,5.6,11.4,23.9,4.4,0.96,11.3,370,Good,2024-12-05 07:48:49.638632,40.71762460365023,-74.01207764164525
27.9,59.2,35.9,44.9,26.1,16.4,1.31,8.3,650,Moderate,2024-12-05 08:48:49.638632,40.81167864083188,-74.11007852802447
39.7,59.7,51.4,60.1,23.1,16.7,1.94,3.9,484,Poor,2024-12-05 09:48:49.638632,40.63751951398035,-73.86929412989606
30.2,72.3,3.4,14.2,28.2,8.5,1.84,6.9,422,Moderate,2024-12-05 10:48:49.638632,40.77578097100664,-74.09641126721291
29.0,80.6,0.4,23.9,30.8,9.5,2.69,3.4,656,Hazardous,2024-12-05 11:48:49.638632,40.73010110645859,-74.07165238887313
25.7,58.7,15.9,19.2,21.9,6.3,1.03,10.3,301,Good,2024-12-05 12:48:49.638632,40.60092360701413,-73.9961471503474
31.2,64.1,28.1,36.6,22.8,13.4,1.64,6.9,634,Moderate,2024-12-05 13:48:49.638632,40.682336641749544,-73.99406346145477
41.2,93.0,24.2,44.3,33.9,12.6,2.09,5.3,732,Poor,2024-12-05 14:48:49.638632,40.81436518728399,-73.86394439822003
26.8,60.7,28.9,33.8,26.2,3.6,0.93,11.9,411,Good,2024-12-05 15:48:49.638632,40.70778205474893,-74.01633902435155
26.6,44.8,1.8,8.3,23.1,3.6,1.09,15.9,398,Good,2024-12-05 16:48:49.638632,40.83368147363808,-73.9614602473836
28.4,82.6,2.0,14.6,27.4,3.7,1.37,5.9,339,Moderate,2024-12-05 17:48:49.638632,40.60317930049673,-74.11767986397506
21.6,76.5,17.5,21.6,22.2,10.5,1.03,11.3,461,Good,2024-12-05 18:48:49.638632,40.796486452743615,-73.82319554910356
33.9,76.5,3.5,8.3,21.9,10.8,1.4,5.1,345,Moderate,2024-12-05 19:48:49.638632,40.84363066436291,-74.01484944845082
28.8,54.3,17.3,23.2,21.2,6.8,1.1,13.0,213,Good,2024-12-05 20:48:49.638632,40.583860389543275,-73.9708710298864
22.4,42.1,1.2,9.4,25.6,8.5,0.84,11.9,485,Good,2024-12-05 21:48:49.638632,40.63861136619914,-74.0443546503997
26.3,86.9,4.5,22.1,37.1,11.0,2.22,5.1,556,Poor,2024-12-05 23:48:49.638632,40.66774695714883,-74.19103855963533
25.8,58.8,0.3,10.3,25.0,9.9,1.62,9.9,622,Moderate,2024-12-06 00:48:49.638632,40.77090162323763,-74.04441408933191
37.0,61.2,44.2,56.1,21.1,5.7,1.76,9.8,465,Poor,2024-12-06 01:48:49.638632,40.4445552583825,-74.16208577703259
40.5,87.4,46.9,66.7,39.0,9.2,1.83,3.3,680,Poor,2024-12-06 02:48:49.638632,40.76647252650564,-74.10082544825198
29.3,52.3,22.6,31.6,25.6,7.0,1.68,6.5,508,Moderate,2024-12-06 03:48:49.638632,40.70781673262163,-73.91904327120112
21.8,47.6,24.3,32.4,21.5,7.5,0.96,10.8,428,Good,2024-12-06 04:48:49.638632,40.72174765813054,-74.04113197217112
36.0,87.5,1.1,21.3,43.5,1.8,2.63,4.0,514,Hazardous,2024-12-06 05:48:49.638632,40.83837666420369,-73.94659491076179
26.0,69.7,13.1,17.6,18.0,2.6,1.03,11.5,245,Good,2024-12-06 07:48:49.638632,40.87427702924365,-74.0333584098235
29.9,48.1,36.2,41.4,24.8,3.3,0.91,10.9,554,Good,2024-12-06 08:48:49.638632,41.00306762795209,-73.86446302260455
31.6,82.6,34.2,38.6,20.8,7.6,1.83,10.4,477,Moderate,2024-12-06 09:48:49.638632,40.631156993902735,-73.83224527908742
25.0,69.5,4.2,9.0,28.8,5.6,1.19,10.1,232,Good,2024-12-06 11:48:49.638632,40.800553943528456,-73.97569196936111
29.1,93.2,8.0,19.3,35.6,25.8,1.72,4.2,473,Poor,2024-12-06 12:48:49.638632,40.72748041278636,-73.84335431730969
34.2,61.2,8.9,19.0,24.6,12.6,1.41,5.1,553,Moderate,2024-12-06 14:48:49.638632,40.70764259933942,-73.95309626002634
22.9,51.6,3.3,7.0,12.3,5.8,0.88,12.0,349,Good,2024-12-06 15:48:49.638632,40.60908551723381,-73.98842152361675
33.3,73.0,7.0,23.0,24.2,6.6,1.83,9.1,734,Moderate,2024-12-06 16:48:49.638632,40.7406348753037,-74.04324266311824
43.9,80.9,4.6,15.6,37.6,21.9,2.05,5.4,387,Poor,2024-12-06 17:48:49.638632,40.64607566835057,-73.89267056708798
23.5,75.8,3.8,7.7,21.1,6.9,0.82,16.9,258,Good,2024-12-06 18:48:49.638632,40.76402188768607,-74.16694778690699
26.3,64.3,73.4,81.3,11.9,3.4,0.87,10.2,390,Good,2024-12-06 19:48:49.638632,40.83026416551088,-73.9479269031334
40.5,100.0,65.0,81.4,39.1,17.1,1.6,5.9,553,Poor,2024-12-06 20:48:49.638632,40.620958294195624,-74.29203550747401
24.0,39.1,5.1,14.0,14.8,2.0,1.02,10.1,242,Good,2024-12-06 21:48:49.638632,40.83656929977819,-73.89854938735378
27.9,45.8,1.7,4.8,16.1,2.4,0.95,11.8,486,Good,2024-12-06 22:48:49.638632,40.527303581056714,-73.95889223007951
37.5,92.0,29.0,38.5,33.0,25.2,1.86,8.1,339,Poor,2024-12-06 23:48:49.638632,40.516118144822386,-74.1417987874993
29.0,46.0,20.3,26.8,18.9,5.7,0.72,10.6,505,Good,2024-12-07 00:48:49.638632,40.60417919255248,-74.14507368737848
22.9,67.6,4.0,9.7,24.3,5.6,0.9,13.6,422,Good,2024-12-07 01:48:49.638632,40.74539590733295,-73.90808452485635
26.3,63.5,5.1,10.9,14.6,6.4,1.13,15.9,593,Good,2024-12-07 02:48:49.638632,40.60138075699476,-74.02793693334748
30.2,96.8,47.1,76.3,34.5,18.7,2.86,5.8,582,Hazardous,2024-12-07 03:48:49.638632,40.62682154855089,-74.09649518385255
43.7,84.2,14.9,21.4,34.1,23.9,2.01,4.5,615,Poor,2024-12-07 04:48:49.638632,40.77502825854828,-74.02666880575238
40.6,76.8,39.2,60.7,33.0,18.6,1.85,3.4,686,Poor,2024-12-07 05:48:49.638632,40.5757680230292,-74.14139141346156
22.6,60.0,7.4,12.9,18.8,3.9,0.89,17.1,256,Good,2024-12-07 06:48:49.638632,40.63767672243211,-73.9949698764669
31.2,62.3,29.1,39.3,22.0,10.1,1.51,5.2,571,Moderate,2024-12-07 07:48:49.638632,40.827825140312726,-74.01036168446599
18.9,44.5,0.2,2.7,14.5,1.5,0.92,11.5,590,Good,2024-12-07 08:48:49.638632,40.772501100098474,-74.1271694274164
41.4,86.0,25.7,35.8,39.6,4.8,1.99,6.1,449,Poor,2024-12-07 09:48:49.638632,40.706326430089796,-74.15966086500504
23.6,54.1,41.9,48.4,23.5,5.3,1.02,11.2,398,Good,2024-12-07 10:48:49.638632,40.80303284517109,-74.04793139173728
25.7,50.4,2.5,14.9,33.6,10.5,1.44,7.7,600,Moderate,2024-12-07 11:48:49.638632,40.819916929985595,-74.05602484533428
30.9,90.8,15.0,29.6,29.0,8.3,1.38,10.3,640,Moderate,2024-12-07 12:48:49.638632,40.86124021130209,-73.98388897604049
27.1,66.8,11.1,15.6,16.1,5.7,0.98,11.1,346,Good,2024-12-07 13:48:49.638632,40.66012057682878,-74.01087498448699
21.9,65.2,0.5,2.0,15.4,4.4,0.81,12.7,216,Good,2024-12-07 14:48:49.638632,40.5789498458802,-73.91391175008746
22.1,58.9,4.9,11.3,21.9,4.2,1.03,10.3,324,Good,2024-12-07 15:48:49.638632,40.87772274320039,-73.78943275669563
39.8,88.8,39.5,50.1,18.8,6.9,1.38,6.0,418,Moderate,2024-12-07 16:48:49.638632,40.78520715237943,-73.88264189851363
35.1,80.8,47.6,59.2,27.1,12.9,1.49,6.4,611,Moderate,2024-12-07 17:48:49.638632,40.6374686051662,-74.10610060124836
23.8,73.7,14.0,16.6,14.5,2.3,1.17,10.2,606,Good,2024-12-07 18:48:49.638632,40.588358403128844,-74.0464695609203
23.7,62.5,3.6,8.4,20.1,2.5,0.94,10.3,314,Good,2024-12-07 19:48:49.638632,40.77479829282865,-73.95965805193056
21.1,80.4,3.7,9.6,17.6,4.5,1.0,11.3,333,Good,2024-12-07 20:48:49.638632,40.71928875822038,-73.845395651551
34.6,81.4,21.9,32.1,29.6,1.9,1.19,6.9,512,Moderate,2024-12-07 21:48:49.638632,40.671203912237054,-74.19330225713469
21.8,78.4,17.0,20.6,21.2,3.3,0.92,10.2,203,Good,2024-12-07 22:48:49.638632,40.586362204470085,-74.11104462435516
26.9,72.7,7.5,24.3,23.9,15.1,1.67,5.2,454,Moderate,2024-12-07 23:48:49.638632,40.89122759889976,-74.2141675114367
35.0,72.3,38.4,47.6,28.4,5.5,1.24,7.6,640,Moderate,2024-12-08 00:48:49.638632,40.64538181260072,-73.97391540758602
41.2,78.8,30.7,32.2,42.1,19.0,2.53,5.0,635,Poor,2024-12-08 01:48:49.638632,40.60921622777878,-73.9124101282304
39.4,71.0,0.6,10.8,24.7,16.2,1.25,5.0,441,Moderate,2024-12-08 02:48:49.638632,40.760226753469695,-73.93179720723802
31.1,59.7,29.0,47.1,24.9,10.2,2.17,4.4,822,Poor,2024-12-08 03:48:49.638632,40.88832753081166,-73.9431480362641
34.7,69.9,29.7,43.7,29.5,11.6,1.6,6.9,398,Moderate,2024-12-08 04:48:49.638632,40.669362306232,-74.02248622148788
32.8,82.7,4.4,11.3,27.7,11.4,1.58,5.2,322,Moderate,2024-12-08 05:48:49.638632,40.74870312441696,-74.22182291448802
35.3,66.8,25.8,35.6,43.0,14.6,1.96,4.8,666,Poor,2024-12-08 06:48:49.638632,40.62713072800029,-74.11116864629352
37.6,94.5,17.5,42.8,37.0,19.1,2.13,3.0,602,Hazardous,2024-12-08 07:48:49.638632,40.713393710248596,-73.97788782784374
22.6,46.8,20.5,22.9,28.3,8.7,1.03,10.9,518,Good,2024-12-08 08:48:49.638632,40.594952532521006,-74.25008323134358
23.4,50.1,17.0,23.4,28.5,10.6,0.89,10.2,200,Good,2024-12-08 09:48:49.638632,40.54675288912424,-74.10322868046433
40.0,70.3,47.8,56.7,32.4,25.1,1.71,5.5,348,Poor,2024-12-08 10:48:49.638632,40.63389101429254,-74.05307526002711
24.0,67.8,1.3,7.0,15.6,3.0,0.98,12.1,415,Good,2024-12-08 11:48:49.638632,40.80105132109272,-73.92564711003483
26.0,64.6,1.1,9.2,14.1,5.2,0.72,10.1,246,Good,2024-12-08 12:48:49.638632,40.832369394486314,-74.07541243299939
42.9,58.5,35.8,48.5,33.7,23.2,2.0,5.7,455,Poor,2024-12-08 13:48:49.638632,40.60356561249259,-73.78470365107194
19.2,73.8,4.1,7.2,14.3,4.0,1.1,10.7,448,Good,2024-12-08 14:48:49.638632,40.58481754375739,-74.05457742471967
26.6,42.9,6.1,9.5,25.0,4.6,1.02,10.7,221,Good,2024-12-08 15:48:49.638632,40.71448443831348,-74.26382767421667
28.4,83.9,28.4,32.2,33.5,9.0,1.74,6.0,425,Moderate,2024-12-08 16:48:49.638632,40.686821828732114,-74.0980054386937
24.1,45.5,31.0,35.5,18.3,4.0,0.91,10.4,396,Good,2024-12-08 17:48:49.638632,40.676684657419386,-74.11120295438043
21.8,55.6,11.2,20.6,13.5,6.4,1.05,10.8,577,Good,2024-12-08 18:48:49.638632,40.848287681254725,-74.09493562093502
30.5,87.9,28.4,38.1,29.2,15.2,1.76,5.0,496,Moderate,2024-12-08 19:48:49.638632,40.73316090846836,-74.07094057240396
43.5,91.7,43.6,71.4,30.7,18.7,2.92,4.7,873,Hazardous,2024-12-08 20:48:49.638632,40.64728518277283,-74.1875089694697
31.7,88.3,13.1,26.0,33.2,18.5,2.09,4.5,722,Poor,2024-12-08 21:48:49.638632,40.67039436549718,-74.11106024501008
38.1,84.3,5.4,4.6,35.0,28.2,2.68,5.1,455,Hazardous,2024-12-08 22:48:49.638632,40.83396151210519,-73.8624412424612
25.9,68.0,6.0,9.8,26.5,7.9,1.15,10.8,575,Good,2024-12-08 23:48:49.638632,40.641191007745114,-73.99921835280162
26.8,54.4,2.0,8.9,22.9,1.5,0.96,19.2,588,Good,2024-12-09 01:48:49.638632,40.59109512505418,-73.99299553993887
31.5,100.0,4.6,9.8,32.5,21.3,1.9,6.2,786,Poor,2024-12-09 02:48:49.638632,40.87439103585821,-73.8772884552506
23.6,49.1,17.4,24.3,25.4,2.0,0.91,12.3,433,Good,2024-12-09 03:48:49.638632,40.86899747016504,-74.089928896336
34.4,95.1,5.1,17.4,20.9,10.0,2.06,3.7,689,Poor,2024-12-09 04:48:49.638632,40.595509553300396,-74.13194138735192
47.0,95.9,4.5,19.7,40.4,8.7,2.69,3.2,739,Hazardous,2024-12-09 05:48:49.638632,40.76953774688555,-73.93406793744795
27.8,79.0,72.5,89.7,30.3,6.2,1.81,5.2,432,Moderate,2024-12-09 06:48:49.638632,40.73970079972302,-74.1753547887796
23.8,48.8,19.9,25.8,26.2,5.6,0.83,10.4,403,Good,2024-12-09 07:48:49.638632,40.70226733267241,-73.90411347121965
23.3,50.4,6.4,13.1,26.7,3.8,1.13,12.3,237,Good,2024-12-09 08:48:49.638632,40.76018344581951,-73.96518227240304
31.5,73.6,55.0,68.7,22.3,12.5,1.35,6.2,417,Moderate,2024-12-09 09:48:49.638632,40.59042046622607,-74.10339339757132
35.7,60.6,2.9,11.2,30.8,14.4,1.36,10.0,627,Moderate,2024-12-09 11:48:49.638632,40.83092640879733,-73.99084279515296
37.3,63.1,59.5,69.4,25.2,12.7,1.48,8.3,431,Moderate,2024-12-09 12:48:49.638632,40.72438733139018,-73.96235463554031
28.4,76.8,22.0,33.3,20.4,10.9,1.46,5.8,552,Moderate,2024-12-09 13:48:49.638632,40.739035522640165,-73.9994069951696
32.6,61.2,66.7,75.0,20.2,7.4,1.86,6.3,639,Moderate,2024-12-09 14:48:49.638632,40.853559772795535,-73.99517735706796
35.4,55.6,72.1,81.2,33.4,12.6,1.71,5.0,296,Moderate,2024-12-09 15:48:49.638632,40.69664931993171,-74.06493962768299
31.9,78.1,16.7,30.3,29.4,9.0,1.76,5.3,671,Moderate,2024-12-09 16:48:49.638632,40.88719520410469,-74.0227318841638
23.2,67.2,8.0,14.3,25.1,14.3,1.57,5.4,456,Moderate,2024-12-09 17:48:49.638632,40.6317066617027,-73.97993876912457
20.3,66.0,3.3,10.1,23.4,5.0,0.81,10.8,291,Good,2024-12-09 18:48:49.638632,40.60235515196658,-74.03056884052498
30.6,72.7,5.2,8.5,26.0,12.3,1.1,6.1,493,Moderate,2024-12-09 19:48:49.638632,40.83391250153166,-74.06624900134919
30.1,74.1,28.6,43.6,25.6,24.2,2.19,4.7,450,Poor,2024-12-09 20:48:49.638632,40.600919703053414,-74.05985123058868
41.7,76.5,3.2,19.6,49.5,24.5,1.92,8.2,698,Hazardous,2024-12-09 21:48:49.638632,40.802741252665435,-73.89192290202304
27.4,62.4,1.4,4.2,17.7,3.1,1.04,10.9,577,Good,2024-12-09 22:48:49.638632,40.716221776297246,-74.1855528538017
42.2,63.3,15.2,38.9,23.5,24.1,2.27,13.2,467,Poor,2024-12-09 23:48:49.638632,40.795112013499214,-74.09561808014429
26.6,62.2,0.2,5.9,16.5,2.8,0.88,11.0,444,Good,2024-12-10 00:48:49.638632,40.969831260442966,-74.19548858222399
20.7,73.0,5.6,14.0,12.1,5.9,0.9,13.9,425,Good,2024-12-10 01:48:49.638632,40.745160505399355,-73.84725182635486
44.2,95.3,1.7,26.7,33.5,24.5,2.43,4.1,581,Hazardous,2024-12-10 02:48:49.638632,40.64475536272702,-74.02364235965544
30.1,95.4,2.8,10.3,21.4,13.3,1.32,5.1,333,Moderate,2024-12-10 03:48:49.638632,40.82074656955123,-74.02027154593627
27.8,43.3,19.8,24.5,12.0,4.3,0.96,12.7,404,Good,2024-12-10 04:48:49.638632,40.718850775738346,-74.11761478478788
33.8,72.5,24.5,36.1,26.7,7.3,1.36,7.0,433,Moderate,2024-12-10 05:48:49.638632,40.73494700351162,-73.9468843552285
31.5,50.3,4.3,14.8,20.3,12.9,1.61,9.0,677,Moderate,2024-12-10 06:48:49.638632,40.6130819264786,-74.21976626868673
29.3,77.9,37.0,47.7,29.1,15.4,2.14,3.5,691,Poor,2024-12-10 07:48:49.638632,40.788407491460816,-74.00360782586975
20.0,71.0,15.6,21.0,20.0,6.0,0.89,14.4,575,Good,2024-12-10 08:48:49.638632,40.66546200001145,-74.02403924706324
23.7,66.3,9.6,17.0,16.6,8.0,1.07,11.3,516,Good,2024-12-10 09:48:49.638632,40.7103471281312,-73.96478019091799
21.0,48.4,2.0,7.4,13.3,6.4,1.12,10.1,237,Good,2024-12-10 10:48:49.638632,40.64809050129686,-73.99383332318094
24.4,60.9,1.1,2.1,24.4,4.2,1.09,12.6,350,Good,2024-12-10 11:48:49.638632,40.52358503213146,-73.93096684367966
30.3,68.3,18.8,29.0,23.9,11.2,1.47,9.6,456,Moderate,2024-12-10 12:48:49.638632,40.58649523779863,-73.86460931780483
33.0,51.4,15.6,27.7,30.0,10.2,1.08,6.7,644,Moderate,2024-12-10 13:48:49.638632,40.69565223051774,-74.0783628015742
22.9,71.8,2.8,10.5,21.4,3.0,1.04,11.6,520,Good,2024-12-10 14:48:49.638632,40.68986750096807,-73.89587213575238
37.5,93.5,38.5,45.1,32.7,14.6,1.74,4.0,454,Poor,2024-12-10 15:48:49.638632,40.82889444378796,-73.99612675192155
26.5,96.7,68.7,77.0,33.2,12.9,2.05,4.7,671,Poor,2024-12-10 16:48:49.638632,40.875647428323006,-73.95640453877382
43.0,64.7,12.3,21.3,29.6,6.6,1.72,7.1,619,Moderate,2024-12-10 17:48:49.638632,40.73691624593765,-73.94442067077354
44.9,66.4,10.6,34.3,38.5,19.3,2.53,3.0,575,Hazardous,2024-12-10 19:48:49.638632,40.82364861268813,-73.85480320701974
28.8,79.7,8.8,20.2,23.1,6.5,1.48,7.5,350,Moderate,2024-12-10 20:48:49.638632,40.635107675312554,-73.91922455881152
27.3,42.1,0.8,9.0,26.0,9.1,1.11,10.9,201,Good,2024-12-10 21:48:49.638632,40.79608009026384,-73.98869789505356
23.4,69.5,5.8,12.1,19.5,7.8,1.02,12.6,412,Good,2024-12-10 22:48:49.638632,40.69020074558532,-74.03367707163356
31.8,68.3,29.4,39.1,23.0,5.8,1.76,6.2,463,Moderate,2024-12-10 23:48:49.638632,40.816512748824174,-74.04352290931142
29.5,53.9,37.4,50.4,24.1,5.2,1.47,5.1,679,Moderate,2024-12-11 00:48:49.638632,40.82039609431445,-74.01614158952721
27.1,64.1,4.0,16.0,38.1,15.2,1.9,3.5,723,Poor,2024-12-11 01:48:49.638632,40.9254372988948,-74.07340749373758
33.3,54.3,21.3,33.9,23.6,2.9,1.35,5.2,585,Moderate,2024-12-11 02:48:49.638632,40.664442489503884,-73.78059615814554
29.1,68.1,0.7,5.2,23.4,3.9,0.84,12.6,353,Good,2024-12-11 04:48:49.638632,40.617422717287255,-73.95135246914217
39.2,70.1,27.4,40.3,41.0,11.1,1.91,3.6,511,Poor,2024-12-11 05:48:49.638632,40.830475360640285,-73.93364414625817
40.9,93.8,3.4,26.7,44.6,10.2,1.75,3.7,759,Poor,2024-12-11 07:48:49.638632,40.71841346602751,-73.99544113653701
28.9,74.7,8.0,19.1,28.9,1.5,1.56,8.5,541,Moderate,2024-12-11 08:48:49.638632,40.6899444528342,-74.03356007814536
34.1,61.4,6.8,16.3,41.3,15.3,1.57,7.3,624,Moderate,2024-12-11 09:48:49.638632,40.60498140592615,-74.07178803676909
34.4,90.0,4.9,16.4,14.6,12.6,1.71,6.8,488,Poor,2024-12-11 10:48:49.638632,40.73388372155176,-74.16381041998693
26.0,78.8,27.6,42.3,30.9,6.3,1.79,7.7,584,Moderate,2024-12-11 11:48:49.638632,40.801704856978894,-73.99692891691183
30.2,74.5,18.3,25.0,23.3,4.2,0.87,12.0,499,Good,2024-12-11 12:48:49.638632,40.818090867902505,-74.01615214613958
25.6,72.6,7.9,10.6,16.8,7.8,0.9,16.8,376,Good,2024-12-11 13:48:49.638632,40.61000270235461,-73.95838678668377
23.6,69.5,2.6,7.0,19.5,6.3,1.12,14.7,512,Good,2024-12-11 14:48:49.638632,40.69179635039061,-73.9745586462932
29.7,61.8,1.6,5.1,15.1,5.9,0.99,11.7,336,Good,2024-12-11 15:48:49.638632,40.6509134702666,-74.03865275664785
31.7,59.3,6.9,16.7,29.4,7.0,1.37,11.9,323,Moderate,2024-12-11 16:48:49.638632,40.614409721509624,-73.96112836755755
43.6,89.8,21.3,35.6,49.9,19.8,2.72,7.0,614,Hazardous,2024-12-11 18:48:49.638632,40.69877389975825,-73.93259192127064
21.0,94.3,37.7,55.3,33.5,13.6,1.52,4.1,722,Poor,2024-12-11 19:48:49.638632,40.589644211860175,-74.02599907999904
43.5,71.9,25.1,44.1,38.4,18.8,1.8,6.2,569,Poor,2024-12-11 21:48:49.638632,40.67326731545328,-73.9480333754889
33.2,62.2,6.3,15.7,19.0,1.1,1.14,11.3,546,Good,2024-12-11 22:48:49.638632,40.78107060290622,-74.07833136896404
33.9,72.8,22.7,30.8,26.1,15.3,1.98,5.6,598,Moderate,2024-12-11 23:48:49.638632,40.791564454909214,-74.19833982744224
37.6,87.7,13.4,32.0,30.3,13.1,2.41,7.9,825,Poor,2024-12-12 00:48:49.638632,40.659534380243166,-73.77429114705473
33.9,74.7,3.5,15.2,31.0,10.9,1.41,7.2,678,Moderate,2024-12-12 02:48:49.638632,40.65441805509555,-74.00580535092475
30.5,76.2,9.3,19.7,32.2,6.5,1.97,6.6,424,Moderate,2024-12-12 03:48:49.638632,40.68429677986523,-73.93948971870726
32.0,95.2,28.6,41.8,38.3,23.0,2.11,6.4,435,Poor,2024-12-12 04:48:49.638632,40.59241846999928,-73.88388497375954
23.6,45.6,7.9,9.2,20.8,6.9,1.19,11.1,521,Good,2024-12-12 05:48:49.638632,40.799954943218644,-73.82903542126765
42.1,74.0,3.9,21.4,34.4,20.7,1.69,3.7,611,Poor,2024-12-12 06:48:49.638632,40.61181644829522,-74.23521516290711
22.2,98.7,13.2,35.8,24.0,12.6,1.54,3.8,471,Poor,2024-12-12 07:48:49.638632,40.661630232920075,-74.00784970327443
42.1,80.6,30.9,41.8,36.9,12.0,2.09,4.3,437,Poor,2024-12-12 08:48:49.638632,40.63660157537549,-74.1249645512805
23.9,69.1,18.2,24.0,21.1,2.1,0.94,10.1,373,Good,2024-12-12 09:48:49.638632,40.68097739717188,-73.98952415557889
24.7,65.4,0.0,2.3,21.9,3.9,0.99,13.7,410,Good,2024-12-12 10:48:49.638632,40.75252372159754,-74.07430464538717
29.9,96.2,16.2,29.3,35.5,18.2,1.85,3.4,444,Poor,2024-12-12 11:48:49.638632,40.51112238487557,-73.98907696284043
43.7,83.8,14.1,54.0,41.9,20.5,2.47,2.9,914,Hazardous,2024-12-12 12:48:49.638632,40.77894815215932,-74.03924925225155
31.4,70.0,19.8,30.5,28.6,13.3,1.86,14.6,364,Moderate,2024-12-12 13:48:49.638632,40.67020403323566,-73.97707099438038
28.6,59.7,26.2,52.2,32.7,7.1,2.04,4.0,769,Poor,2024-12-12 14:48:49.638632,40.64180230706305,-74.1839245504538
26.9,63.4,4.7,10.2,19.4,7.5,1.03,11.0,368,Good,2024-12-12 15:48:49.638632,40.826379726585,-74.05407785357872
30.6,61.9,1.1,5.2,21.0,7.4,0.93,10.5,406,Good,2024-12-12 16:48:49.638632,40.63465387674762,-74.05931620077965
29.4,51.6,29.3,40.2,27.9,11.2,1.72,5.8,591,Moderate,2024-12-12 17:48:49.638632,40.61393432016227,-73.88267198016374
25.4,50.5,19.2,26.3,13.7,7.8,0.99,12.0,317,Good,2024-12-12 18:48:49.638632,40.780211116539306,-74.12418290628119
23.9,70.2,4.1,6.0,24.0,1.8,1.03,12.2,458,Good,2024-12-12 20:48:49.638632,40.76720410634966,-74.10295360753898
43.6,100.0,64.7,85.9,38.6,4.5,2.72,5.8,676,Hazardous,2024-12-12 21:48:49.638632,40.533293406357835,-74.19498912346948
35.1,75.6,2.8,21.0,31.9,5.9,2.06,5.5,766,Poor,2024-12-12 22:48:49.638632,40.79457119402137,-74.00149515979024
17.8,57.7,1.2,6.8,27.1,3.0,0.95,10.9,453,Good,2024-12-12 23:48:49.638632,40.65802763265063,-74.09825189204724
20.9,68.0,3.9,11.2,19.7,5.9,1.05,14.3,416,Good,2024-12-13 00:48:49.638632,40.81117248586696,-73.90000045292891
24.7,78.0,9.3,13.9,19.3,2.4,0.92,10.7,599,Good,2024-12-13 01:48:49.638632,40.63432523379731,-73.9918531793481
34.5,45.9,2.7,8.0,28.5,4.4,0.94,12.3,384,Good,2024-12-13 02:48:49.638632,40.6477882785494,-74.00550819284008
27.5,69.5,2.4,10.0,22.2,5.8,0.99,11.1,462,Good,2024-12-13 03:48:49.638632,40.73033980517888,-73.92627119650415
44.1,89.4,18.7,39.9,29.3,18.1,1.87,4.2,450,Poor,2024-12-13 04:48:49.638632,40.540492442475056,-73.98383859550843
21.0,54.3,7.5,11.7,19.5,4.4,1.05,10.1,569,Good,2024-12-13 05:48:49.638632,40.6734978577711,-73.98668715220292
27.6,73.5,18.0,24.3,24.2,5.3,0.8,17.7,311,Good,2024-12-13 06:48:49.638632,40.770579471587205,-74.04742814311871
26.5,60.4,14.5,17.0,23.4,8.0,1.13,12.5,396,Good,2024-12-13 07:48:49.638632,40.48846617623408,-74.02378835975249
37.5,87.0,43.4,58.7,43.7,21.8,1.79,8.2,484,Poor,2024-12-13 08:48:49.638632,40.61834947845298,-73.76159946499295
40.4,65.1,33.1,55.6,35.3,17.9,1.82,5.3,440,Poor,2024-12-13 09:48:49.638632,40.68933479576299,-74.01997173332632
42.9,94.8,37.2,58.6,25.6,12.3,1.95,6.7,490,Poor,2024-12-13 10:48:49.638632,40.70264172654678,-74.04394351615657
26.6,63.6,8.9,13.5,30.8,7.9,1.0,13.5,221,Good,2024-12-13 12:48:49.638632,40.68641107722752,-73.70682364135197
25.4,74.2,7.8,13.0,28.0,9.8,0.97,12.3,308,Good,2024-12-13 13:48:49.638632,40.579031120733,-74.04617157136435
35.2,71.9,0.7,5.3,26.6,5.2,0.98,11.2,442,Good,2024-12-13 14:48:49.638632,40.90857852986903,-73.87118546874383
31.0,74.1,11.1,14.5,20.9,9.9,0.86,14.4,353,Good,2024-12-13 15:48:49.638632,40.50415838596601,-73.90955590683345
29.1,71.8,1.6,3.0,23.7,5.6,1.05,12.2,514,Good,2024-12-13 16:48:49.638632,40.76200362904895,-73.89619521610048
41.1,86.1,15.8,34.3,34.9,17.5,1.88,5.0,716,Poor,2024-12-13 17:48:49.638632,40.444213712918035,-74.11974312788394
26.8,72.5,20.7,35.2,18.5,13.2,1.72,5.4,662,Moderate,2024-12-13 18:48:49.638632,40.62008413207073,-73.98603913069908
27.8,99.6,27.2,34.4,40.4,18.4,2.06,4.7,611,Poor,2024-12-13 19:48:49.638632,40.73802641558645,-73.93306020245669
24.5,50.7,1.4,8.1,15.3,2.4,1.02,10.6,258,Good,2024-12-13 20:48:49.638632,40.67773234628255,-74.05935281294103
16.4,40.9,25.0,28.3,19.1,4.0,1.15,12.5,459,Good,2024-12-13 21:48:49.638632,40.714879895296114,-73.90730627713548
